1.0 120.00 0.41250 -0.624194 -0.742885 -0.0502788
1.0 121.00 0.41089 -0.648251 -0.723576 -0.0500377
1.0 122.00 0.40950 -0.671306 -0.703883 -0.0496947
1.0 123.00 0.40834 -0.693368 -0.683891 -0.0492972
1.0 124.00 0.40737 -0.714486 -0.663647 -0.0488008
1.0 125.00 0.40660 -0.734579 -0.643212 -0.0482292
1.0 126.00 0.40602 -0.753682 -0.622629 -0.0476085
1.0 127.00 0.40561 -0.771825 -0.601982 -0.0468923
1.0 128.00 0.40536 -0.789027 -0.58131 -0.0461318
1.0 129.00 0.40527 -0.805266 -0.560639 -0.0453031
1.0 130.00 0.40532 -0.820611 -0.540067 -0.0444094
1.0 131.00 0.40551 -0.835047 -0.519593 -0.0434515
1.0 132.00 0.40582 -0.848652 -0.49931 -0.0424572
1.0 133.00 0.40626 -0.861394 -0.479176 -0.0414267
1.0 134.00 0.40681 -0.873307 -0.459281 -0.0403382
1.0 135.00 0.40746 -0.884455 -0.439675 -0.0392186
1.0 136.00 0.40820 -0.894855 -0.420358 -0.0380696
1.0 137.00 0.40903 -0.90453 -0.40134 -0.0368922
1.0 138.00 0.40994 -0.913524 -0.382666 -0.0356881
1.0 139.00 0.41093 -0.921836 -0.364369 -0.0344584
1.0 140.00 0.41198 -0.929535 -0.346449 -0.0332055
1.0 141.00 0.41308 -0.936647 -0.328968 -0.0319551
1.0 142.00 0.41424 -0.943197 -0.311872 -0.0306827
1.0 143.00 0.41545 -0.949212 -0.295198 -0.0294139
1.0 144.00 0.41669 -0.954715 -0.278984 -0.0281264
1.0 145.00 0.41797 -0.959758 -0.263225 -0.026868
1.0 146.00 0.41928 -0.964344 -0.247901 -0.0255915
1.0 147.00 0.42060 -0.968521 -0.233072 -0.0243224
1.0 148.00 0.42195 -0.972319 -0.218675 -0.0230596
1.0 149.00 0.42330 -0.975738 -0.204796 -0.0218285
1.0 150.00 0.42466 -0.97883 -0.191353 -0.0206047
1.0 151.00 0.42603 -0.981598 -0.178415 -0.0193883
1.0 152.00 0.42738 -0.984112 -0.165941 -0.0182039
1.0 153.00 0.42873 -0.986332 -0.153943 -0.0170504
1.0 154.00 0.43007 -0.988304 -0.142419 -0.0159044
1.0 155.00 0.43139 -0.990055 -0.131366 -0.0147894
1.0 156.00 0.43270 -0.991565 -0.120777 -0.0137046
1.0 157.00 0.43397 -0.992926 -0.110676 -0.0126506
1.0 158.00 0.43522 -0.994118 -0.101052 -0.0116493
1.0 159.00 0.43644 -0.99512 -0.0918568 -0.0106544
1.0 160.00 0.43762 -0.996001 -0.0831543 -0.00971162
1.0 161.00 0.43877 -0.996764 -0.0748912 -0.00879732
1.0 162.00 0.43987 -0.997408 -0.0670653 -0.00793416
1.0 163.00 0.44093 -0.997936 -0.0597147 -0.00709863
1.0 164.00 0.44194 -0.998393 -0.05279 -0.00631307
1.0 165.00 0.44291 -0.998758 -0.04633 -0.00555418
1.0 166.00 0.44382 -0.999076 -0.0402866 -0.00486684
1.0 167.00 0.44468 -0.999303 -0.0346766 -0.00420527
1.0 168.00 0.44549 -0.999484 -0.0294956 -0.00359155
1.0 169.00 0.44623 -0.999664 -0.024763 -0.00302535
1.0 170.00 0.44692 -0.999754 -0.0204287 -0.00250604
1.0 171.00 0.44755 -0.999844 -0.0165345 -0.00203329
1.0 172.00 0.44811 -0.999911 -0.0130548 -0.00160675
1.0 173.00 0.44862 -0.999933 -0.00998618 -0.00122598
1.0 174.00 0.44905 -0.999978 -0.00732658 -0.000913039
1.0 175.00 0.44942 -1 -0.00509546 -0.000623025
1.0 176.00 0.44973 -1 -0.00324639 -0.00040024
1.0 177.00 0.44997 -1 -0.00182234 -0.000222237
1.0 178.00 0.45014 -1 -0.000821966 -0.000111077
1.0 179.00 0.45024 -1 -0.000199893 -2.22104e-05
1.0 180.00 0.45027 -1 0 0
1.5 0.00 5.02932 1 0 0
1.5 1.00 5.02729 1 -7.95657e-05 3.77937e-05
1.5 2.00 5.02122 1 -0.000320639 0.000147375
1.5 3.00 5.01112 1 -0.000720398 0.000333259
1.5 4.00 4.99701 1 -0.00128277 0.000592354
1.5 5.00 4.97894 0.999998 -0.00200444 0.000923891
1.5 6.00 4.95695 0.999994 -0.00288484 0.00133348
1.5 7.00 4.93109 0.99999 -0.00392814 0.00181704
1.5 8.00 4.90144 0.999984 -0.00513115 0.00237685
1.5 9.00 4.86807 0.999973 -0.00649333 0.00301351
1.5 10.00 4.83107 0.999959 -0.00801686 0.00372588
1.5 11.00 4.79053 0.999937 -0.00970248 0.00451933
1.5 12.00 4.74655 0.999912 -0.0115452 0.00538918
1.5 13.00 4.69925 0.999879 -0.0135511 0.00633931
1.5 14.00 4.64874 0.999837 -0.0157182 0.00737189
1.5 15.00 4.59515 0.999782 -0.0180429 0.00848503
1.5 16.00 4.53861 0.999718 -0.0205305 0.00968358
1.5 17.00 4.47925 0.999641 -0.023178 0.0109661
1.5 18.00 4.41723 0.999547 -0.0259846 0.0123335
1.5 19.00 4.35268 0.999435 -0.0289523 0.0137892
1.5 20.00 4.28576 0.999307 -0.0320807 0.0153345
1.5 21.00 4.21663 0.999153 -0.0353671 0.0169709
